type,date,place,age,numer of items,total amount(NTD)
交通,2016-06,嘉義縣,40-45,20388.0,19822697.0
交通,2016-06,嘉義縣,45-50,20679.0,20399951.0
交通,2016-06,嘉義縣,50-55,16488.0,16692783.0
交通,2016-06,嘉義縣,55-60,10232.0,10479623.0
交通,2016-06,嘉義縣,60-65,6029.0,5939487.0
交通,2016-06,嘉義縣,65-70,2802.0,2537569.0
交通,2016-06,嘉義縣,70-75,800.0,653419.0
交通,2016-06,嘉義縣,75-80,355.0,298611.0
交通,2016-06,嘉義縣,80-,89.0,82084.0
交通,2016-06,基隆市,0-20,99.0,170113.0
交通,2016-06,基隆市,20-25,1392.0,794585.0
交通,2016-06,基隆市,25-30,4446.0,2996691.0
交通,2016-06,基隆市,30-35,7144.0,5229593.0
交通,2016-06,基隆市,35-40,9370.0,7244601.0
交通,2016-06,基隆市,40-45,9480.0,8445172.0
交通,2016-06,基隆市,45-50,9331.0,7628992.0
交通,2016-06,基隆市,50-55,8632.0,7600442.0
交通,2016-06,基隆市,55-60,5897.0,4791563.0
交通,2016-06,基隆市,60-65,3729.0,3041353.0
交通,2016-06,基隆市,65-70,1574.0,1188348.0
交通,2016-06,基隆市,70-75,447.0,316371.0
交通,2016-06,基隆市,75-80,151.0,103497.0
交通,2016-06,基隆市,80-,42.0,39710.0
交通,2016-06,宜蘭縣,0-20,100.0,97658.0
交通,2016-06,宜蘭縣,20-25,2325.0,1482770.0
交通,2016-06,宜蘭縣,25-30,8236.0,5982022.0
交通,2016-06,宜蘭縣,30-35,13727.0,12138276.0
交通,2016-06,宜蘭縣,35-40,16961.0,15731120.0
交通,2016-06,宜蘭縣,40-45,16918.0,16751906.0
交通,2016-06,宜蘭縣,45-50,16644.0,16889446.0
交通,2016-06,宜蘭縣,50-55,12903.0,13699057.0
交通,2016-06,宜蘭縣,55-60,9153.0,9490767.0
交通,2016-06,宜蘭縣,60-65,5209.0,5335471.0
交通,2016-06,宜蘭縣,65-70,2041.0,2414051.0
交通,2016-06,宜蘭縣,70-75,533.0,497799.0
交通,2016-06,宜蘭縣,75-80,202.0,177113.0
交通,2016-06,宜蘭縣,80-,69.0,77979.0
交通,2016-06,屏東縣,0-20,157.0,100807.0
交通,2016-06,屏東縣,20-25,2919.0,1700141.0
交通,2016-06,屏東縣,25-30,8812.0,6411447.0
交通,2016-06,屏東縣,30-35,13636.0,10625987.0
交通,2016-06,屏東縣,35-40,17074.0,15493202.0
交通,2016-06,屏東縣,40-45,16857.0,15103715.0
交通,2016-06,屏東縣,45-50,16959.0,19272966.0
交通,2016-06,屏東縣,50-55,14113.0,13690765.0
交通,2016-06,屏東縣,55-60,9427.0,8847693.0
交通,2016-06,屏東縣,60-65,5708.0,5744104.0
交通,2016-06,屏東縣,65-70,2485.0,2350411.0
交通,2016-06,屏東縣,70-75,682.0,496734.0
交通,2016-06,屏東縣,75-80,363.0,1064776.0
交通,2016-06,屏東縣,80-,58.0,48031.0
交通,2016-06,彰化縣,0-20,219.0,187708.0
交通,2016-06,彰化縣,20-25,4678.0,3222737.0
交通,2016-06,彰化縣,25-30,18596.0,15718502.0
交通,2016-06,彰化縣,30-35,34338.0,30402198.0
交通,2016-06,彰化縣,35-40,44213.0,41830350.0
交通,2016-06,彰化縣,40-45,41422.0,41594729.0
交通,2016-06,彰化縣,45-50,37872.0,40192875.0
交通,2016-06,彰化縣,50-55,30591.0,31715757.0
交通,2016-06,彰化縣,55-60,19183.0,19636076.0
交通,2016-06,彰化縣,60-65,10890.0,10609641.0
交通,2016-06,彰化縣,65-70,4427.0,4289595.0
交通,2016-06,彰化縣,70-75,1187.0,1086594.0
交通,2016-06,彰化縣,75-80,470.0,396627.0
交通,2016-06,彰化縣,80-,120.0,73924.0
交通,2016-06,新竹市,0-20,195.0,88826.0
交通,2016-06,新竹市,20-25,3514.0,2028343.0
交通,2016-06,新竹市,25-30,13518.0,8501722.0
交通,2016-06,新竹市,30-35,21297.0,15867378.0
交通,2016-06,新竹市,35-40,24564.0,21129087.0
交通,2016-06,新竹市,40-45,20887.0,21634994.0
交通,2016-06,新竹市,45-50,18129.0,17016561.0
交通,2016-06,新竹市,50-55,13797.0,12699613.0
交通,2016-06,新竹市,55-60,8597.0,8652766.0
交通,2016-06,新竹市,60-65,4935.0,4870581.0
交通,2016-06,新竹市,65-70,2122.0,1835996.0
交通,2016-06,新竹市,70-75,632.0,675640.0
交通,2016-06,新竹市,75-80,234.0,165273.0
交通,2016-06,新竹市,80-,59.0,39368.0
交通,2016-06,新竹縣,0-20,316.0,330873.0
交通,2016-06,新竹縣,20-25,4025.0,2529151.0
交通,2016-06,新竹縣,25-30,18670.0,13139204.0
交通,2016-06,新竹縣,30-35,33436.0,27312324.0
交通,2016-06,新竹縣,35-40,39043.0,35526838.0
交通,2016-06,新竹縣,40-45,34150.0,32617730.0
交通,2016-06,新竹縣,45-50,26330.0,26391590.0
交通,2016-06,新竹縣,50-55,19081.0,18756488.0
交通,2016-06,新竹縣,55-60,10789.0,10244592.0
交通,2016-06,新竹縣,60-65,6378.0,5897136.0
交通,2016-06,新竹縣,65-70,3232.0,2230419.0
交通,2016-06,新竹縣,70-75,954.0,591272.0
交通,2016-06,新竹縣,75-80,328.0,212439.0
交通,2016-06,新竹縣,80-,66.0,60045.0
交通,2016-06,澎湖縣,0-20,25.0,18048.0
交通,2016-06,澎湖縣,20-25,447.0,513242.0
交通,2016-06,澎湖縣,25-30,1140.0,812488.0
交通,2016-06,澎湖縣,30-35,1597.0,1339472.0
交通,2016-06,澎湖縣,35-40,1774.0,1777284.0
交通,2016-06,澎湖縣,40-45,1899.0,1943579.0
交通,2016-06,澎湖縣,45-50,1703.0,1935889.0
交通,2016-06,澎湖縣,50-55,1637.0,1809382.0
交通,2016-06,澎湖縣,55-60,1069.0,1087830.0
交通,2016-06,澎湖縣,60-65,635.0,735910.0
交通,2016-06,澎湖縣,65-70,297.0,269561.0
交通,2016-06,澎湖縣,70-75,78.0,65980.0
交通,2016-06,澎湖縣,75-80,34.0,28881.0
交通,2016-06,澎湖縣,80-,1.0,632.0
交通,2016-06,花蓮縣,0-20,89.0,62006.0
交通,2016-06,花蓮縣,20-25,2294.0,1538885.0
交通,2016-06,花蓮縣,25-30,6021.0,4867437.0
交通,2016-06,花蓮縣,30-35,8639.0,7692067.0
交通,2016-06,花蓮縣,35-40,9938.0,10658842.0
交通,2016-06,花蓮縣,40-45,9511.0,10123761.0
交通,2016-06,花蓮縣,45-50,9207.0,10408603.0
交通,2016-06,花蓮縣,50-55,7618.0,8188553.0
交通,2016-06,花蓮縣,55-60,5468.0,6317034.0
交通,2016-06,花蓮縣,60-65,3568.0,4655804.0
交通,2016-06,花蓮縣,65-70,1503.0,1484036.0
交通,2016-06,花蓮縣,70-75,378.0,357536.0
交通,2016-06,花蓮縣,75-80,178.0,107041.0
交通,2016-06,花蓮縣,80-,50.0,31956.0
交通,2016-06,苗栗縣,0-20,142.0,112142.0
交通,2016-06,苗栗縣,20-25,2500.0,1665749.0
交通,2016-06,苗栗縣,25-30,9765.0,7378100.0
交通,2016-06,苗栗縣,30-35,16939.0,14442694.0
交通,2016-06,苗栗縣,35-40,20453.0,19478629.0
交通,2016-06,苗栗縣,40-45,18345.0,17705008.0
交通,2016-06,苗栗縣,45-50,17002.0,16666919.0
交通,2016-06,苗栗縣,50-55,13058.0,13070854.0
交通,2016-06,苗栗縣,55-60,8505.0,8526784.0
交通,2016-06,苗栗縣,60-65,5018.0,4922256.0
交通,2016-06,苗栗縣,65-70,1942.0,1834677.0
交通,2016-06,苗栗縣,70-75,490.0,445363.0
交通,2016-06,苗栗縣,75-80,187.0,122266.0
交通,2016-06,苗栗縣,80-,39.0,62113.0
交通,2016-06,連江縣,0-20,0.0,0.0
交通,2016-06,連江縣,20-25,19.0,35501.0
交通,2016-06,連江縣,25-30,69.0,128635.0
交通,2016-06,連江縣,30-35,108.0,287962.0
交通,2016-06,連江縣,35-40,114.0,424244.0
交通,2016-06,連江縣,40-45,119.0,478695.0
交通,2016-06,連江縣,45-50,110.0,252570.0
交通,2016-06,連江縣,50-55,115.0,290468.0
交通,2016-06,連江縣,55-60,98.0,234935.0
交通,2016-06,連江縣,60-65,55.0,147810.0
交通,2016-06,連江縣,65-70,24.0,26514.0
交通,2016-06,連江縣,70-75,3.0,8000.0
交通,2016-06,連江縣,75-80,3.0,1935.0
交通,2016-06,連江縣,80-,6.0,10700.0
交通,2016-06,金門縣,0-20,26.0,18078.0
交通,2016-06,金門縣,20-25,480.0,442407.0
交通,2016-06,金門縣,25-30,1085.0,976140.0
交通,2016-06,金門縣,30-35,1901.0,1997114.0
交通,2016-06,金門縣,35-40,2103.0,2804906.0
交通,2016-06,金門縣,40-45,1763.0,2307015.0
交通,2016-06,金門縣,45-50,2006.0,2870925.0
交通,2016-06,金門縣,50-55,1788.0,3057986.0
交通,2016-06,金門縣,55-60,1341.0,1860693.0
交通,2016-06,金門縣,60-65,948.0,1407868.0
交通,2016-06,金門縣,65-70,371.0,403513.0
交通,2016-06,金門縣,70-75,121.0,136849.0
交通,2016-06,金門縣,75-80,39.0,54758.0
交通,2016-06,金門縣,80-,20.0,19336.0
交通,2016-06,雲林縣,0-20,208.0,218015.0
交通,2016-06,雲林縣,20-25,3163.0,2071750.0
交通,2016-06,雲林縣,25-30,12133.0,9411108.0
交通,2016-06,雲林縣,30-35,21909.0,17795404.0
交通,2016-06,雲林縣,35-40,30139.0,26580798.0
交通,2016-06,雲林縣,40-45,30517.0,27939331.0
交通,2016-06,雲林縣,45-50,24721.0,23535274.0
交通,2016-06,雲林縣,50-55,18966.0,17747314.0
交通,2016-06,雲林縣,55-60,11075.0,10146245.0
交通,2016-06,雲林縣,60-65,6007.0,5358472.0
交通,2016-06,雲林縣,65-70,2316.0,1957477.0
交通,2016-06,雲林縣,70-75,576.0,435794.0
交通,2016-06,雲林縣,75-80,280.0,191847.0
交通,2016-06,雲林縣,80-,50.0,34897.0
交通,2016-07,南投縣,0-20,188.0,114998.0
交通,2016-07,南投縣,20-25,3308.0,2217671.0
交通,2016-07,南投縣,25-30,10978.0,7935781.0
交通,2016-07,南投縣,30-35,18611.0,14548979.0
交通,2016-07,南投縣,35-40,24261.0,19914445.0
交通,2016-07,南投縣,40-45,23760.0,20854822.0
交通,2016-07,南投縣,45-50,23770.0,21150696.0
交通,2016-07,南投縣,50-55,18959.0,16845487.0
交通,2016-07,南投縣,55-60,12775.0,11867759.0
交通,2016-07,南投縣,60-65,7132.0,6090779.0
交通,2016-07,南投縣,65-70,2763.0,2588241.0
交通,2016-07,南投縣,70-75,606.0,472303.0
交通,2016-07,南投縣,75-80,274.0,226830.0
交通,2016-07,南投縣,80-,201.0,153587.0
交通,2016-07,台東縣,0-20,84.0,55703.0
交通,2016-07,台東縣,20-25,1500.0,1277738.0
交通,2016-07,台東縣,25-30,3755.0,3304177.0
交通,2016-07,台東縣,30-35,5072.0,5105377.0
交通,2016-07,台東縣,35-40,6387.0,6628740.0
交通,2016-07,台東縣,40-45,7168.0,8128884.0
交通,2016-07,台東縣,45-50,6419.0,7127520.0
交通,2016-07,台東縣,50-55,4768.0,5750413.0
交通,2016-07,台東縣,55-60,2923.0,3622808.0
交通,2016-07,台東縣,60-65,1667.0,1893452.0
交通,2016-07,台東縣,65-70,685.0,769169.0
交通,2016-07,台東縣,70-75,210.0,164618.0
交通,2016-07,台東縣,75-80,67.0,87883.0
交通,2016-07,台東縣,80-,54.0,58744.0
交通,2016-07,嘉義市,0-20,164.0,76133.0
交通,2016-07,嘉義市,20-25,2490.0,1625204.0
交通,2016-07,嘉義市,25-30,7571.0,5993148.0
交通,2016-07,嘉義市,30-35,11896.0,10662688.0
交通,2016-07,嘉義市,35-40,14377.0,13386678.0
交通,2016-07,嘉義市,40-45,14386.0,14287249.0
交通,2016-07,嘉義市,45-50,14418.0,14980424.0
交通,2016-07,嘉義市,50-55,11003.0,11156873.0
交通,2016-07,嘉義市,55-60,6429.0,7048873.0
交通,2016-07,嘉義市,60-65,3681.0,3613445.0
交通,2016-07,嘉義市,65-70,1636.0,1417811.0
交通,2016-07,嘉義市,70-75,410.0,632797.0
交通,2016-07,嘉義市,75-80,174.0,175674.0
交通,2016-07,嘉義市,80-,135.0,115349.0
交通,2016-07,嘉義縣,0-20,239.0,198836.0
交通,2016-07,嘉義縣,20-25,3993.0,3027307.0
交通,2016-07,嘉義縣,25-30,11418.0,9348452.0
交通,2016-07,嘉義縣,30-35,18032.0,16000267.0
交通,2016-07,嘉義縣,35-40,22989.0,21521699.0
交通,2016-07,嘉義縣,40-45,24887.0,23920189.0
交通,2016-07,嘉義縣,45-50,24328.0,24618012.0
交通,2016-07,嘉義縣,50-55,19274.0,19677740.0
交通,2016-07,嘉義縣,55-60,11873.0,12074493.0
交通,2016-07,嘉義縣,60-65,7173.0,7122081.0
交通,2016-07,嘉義縣,65-70,3319.0,2958127.0
交通,2016-07,嘉義縣,70-75,993.0,843519.0
交通,2016-07,嘉義縣,75-80,425.0,394022.0
交通,2016-07,嘉義縣,80-,217.0,208152.0
交通,2016-07,基隆市,0-20,114.0,175180.0
交通,2016-07,基隆市,20-25,1937.0,1057988.0
交通,2016-07,基隆市,25-30,5556.0,3512008.0
交通,2016-07,基隆市,30-35,8771.0,6009202.0
交通,2016-07,基隆市,35-40,11362.0,8529623.0
交通,2016-07,基隆市,40-45,11197.0,9325108.0
交通,2016-07,基隆市,45-50,10790.0,9080910.0
交通,2016-07,基隆市,50-55,9900.0,8676573.0
交通,2016-07,基隆市,55-60,6778.0,5615735.0
交通,2016-07,基隆市,60-65,4362.0,3424714.0
交通,2016-07,基隆市,65-70,1748.0,1355798.0
交通,2016-07,基隆市,70-75,513.0,334832.0
交通,2016-07,基隆市,75-80,150.0,165728.0
交通,2016-07,基隆市,80-,112.0,136015.0
交通,2016-07,宜蘭縣,0-20,247.0,131565.0
交通,2016-07,宜蘭縣,20-25,3892.0,2495880.0
交通,2016-07,宜蘭縣,25-30,12132.0,8601095.0
交通,2016-07,宜蘭縣,30-35,19514.0,16813448.0
交通,2016-07,宜蘭縣,35-40,25362.0,22425915.0
交通,2016-07,宜蘭縣,40-45,25097.0,23752038.0
交通,2016-07,宜蘭縣,45-50,23838.0,25210105.0
交通,2016-07,宜蘭縣,50-55,17750.0,17549127.0
交通,2016-07,宜蘭縣,55-60,12321.0,12500456.0
交通,2016-07,宜蘭縣,60-65,7281.0,7281331.0
交通,2016-07,宜蘭縣,65-70,2857.0,2751496.0
交通,2016-07,宜蘭縣,70-75,825.0,763922.0
交通,2016-07,宜蘭縣,75-80,278.0,249133.0
交通,2016-07,宜蘭縣,80-,238.0,241191.0
交通,2016-07,屏東縣,0-20,230.0,118863.0
交通,2016-07,屏東縣,20-25,4569.0,2498568.0
交通,2016-07,屏東縣,25-30,11927.0,8483316.0
交通,2016-07,屏東縣,30-35,18101.0,14015132.0
交通,2016-07,屏東縣,35-40,21997.0,18493982.0
交通,2016-07,屏東縣,40-45,22293.0,20373102.0
交通,2016-07,屏東縣,45-50,21407.0,23211365.0
交通,2016-07,屏東縣,50-55,17120.0,16358570.0
交通,2016-07,屏東縣,55-60,11078.0,11058628.0
交通,2016-07,屏東縣,60-65,6698.0,6653746.0
交通,2016-07,屏東縣,65-70,2828.0,2499719.0
交通,2016-07,屏東縣,70-75,804.0,614168.0
交通,2016-07,屏東縣,75-80,413.0,275803.0
交通,2016-07,屏東縣,80-,213.0,235588.0
交通,2016-07,彰化縣,0-20,406.0,233285.0
交通,2016-07,彰化縣,20-25,8122.0,5710911.0
交通,2016-07,彰化縣,25-30,27881.0,22773967.0
交通,2016-07,彰化縣,30-35,48078.0,42402600.0
交通,2016-07,彰化縣,35-40,59047.0,54969990.0
交通,2016-07,彰化縣,40-45,54454.0,54064976.0
交通,2016-07,彰化縣,45-50,49034.0,52221489.0
交通,2016-07,彰化縣,50-55,38818.0,40899370.0
交通,2016-07,彰化縣,55-60,24828.0,25488296.0
交通,2016-07,彰化縣,60-65,13904.0,14686615.0
交通,2016-07,彰化縣,65-70,5868.0,5747385.0
交通,2016-07,彰化縣,70-75,1490.0,1369481.0
交通,2016-07,彰化縣,75-80,577.0,507679.0
交通,2016-07,彰化縣,80-,487.0,634263.0
交通,2016-07,新竹市,0-20,268.0,136129.0
交通,2016-07,新竹市,20-25,5716.0,3085563.0
交通,2016-07,新竹市,25-30,19438.0,11741105.0
交通,2016-07,新竹市,30-35,29238.0,22838736.0
交通,2016-07,新竹市,35-40,33389.0,27500299.0
交通,2016-07,新竹市,40-45,27428.0,25518167.0
交通,2016-07,新竹市,45-50,23059.0,22272617.0
交通,2016-07,新竹市,50-55,17593.0,16641656.0
交通,2016-07,新竹市,55-60,11127.0,10457622.0
交通,2016-07,新竹市,60-65,6405.0,5416947.0
交通,2016-07,新竹市,65-70,2742.0,2089602.0
交通,2016-07,新竹市,70-75,788.0,557827.0
交通,2016-07,新竹市,75-80,321.0,228313.0
交通,2016-07,新竹市,80-,237.0,235860.0
交通,2016-07,新竹縣,0-20,465.0,439042.0
交通,2016-07,新竹縣,20-25,7066.0,4305068.0
交通,2016-07,新竹縣,25-30,27380.0,19206953.0
交通,2016-07,新竹縣,30-35,46300.0,36618804.0
交通,2016-07,新竹縣,35-40,54182.0,49211718.0
交通,2016-07,新竹縣,40-45,45934.0,44029350.0
交通,2016-07,新竹縣,45-50,34632.0,33746767.0
交通,2016-07,新竹縣,50-55,24347.0,23491647.0
交通,2016-07,新竹縣,55-60,14462.0,13888071.0
交通,2016-07,新竹縣,60-65,8187.0,7812324.0
交通,2016-07,新竹縣,65-70,3879.0,2801887.0
交通,2016-07,新竹縣,70-75,1129.0,756118.0
交通,2016-07,新竹縣,75-80,399.0,253471.0
交通,2016-07,新竹縣,80-,298.0,224455.0
交通,2016-07,澎湖縣,0-20,47.0,31874.0
交通,2016-07,澎湖縣,20-25,584.0,558884.0
交通,2016-07,澎湖縣,25-30,1369.0,1203913.0
交通,2016-07,澎湖縣,30-35,1770.0,1565853.0
交通,2016-07,澎湖縣,35-40,2321.0,2430199.0
交通,2016-07,澎湖縣,40-45,2488.0,2659335.0
交通,2016-07,澎湖縣,45-50,2388.0,2495727.0
交通,2016-07,澎湖縣,50-55,1911.0,1847222.0
交通,2016-07,澎湖縣,55-60,1293.0,1318031.0
交通,2016-07,澎湖縣,60-65,781.0,853723.0
交通,2016-07,澎湖縣,65-70,400.0,389870.0
交通,2016-07,澎湖縣,70-75,102.0,93288.0
交通,2016-07,澎湖縣,75-80,42.0,24993.0
交通,2016-07,澎湖縣,80-,38.0,30748.0
交通,2016-07,花蓮縣,0-20,149.0,73544.0
交通,2016-07,花蓮縣,20-25,3765.0,2361879.0
交通,2016-07,花蓮縣,25-30,8565.0,6861696.0
交通,2016-07,花蓮縣,30-35,11720.0,10906981.0
交通,2016-07,花蓮縣,35-40,14593.0,14599090.0
交通,2016-07,花蓮縣,40-45,15038.0,16402621.0
交通,2016-07,花蓮縣,45-50,14373.0,15166557.0
交通,2016-07,花蓮縣,50-55,10853.0,11857668.0
交通,2016-07,花蓮縣,55-60,7506.0,8860317.0
交通,2016-07,花蓮縣,60-65,4868.0,5704633.0
交通,2016-07,花蓮縣,65-70,1945.0,2043395.0
交通,2016-07,花蓮縣,70-75,555.0,584992.0
交通,2016-07,花蓮縣,75-80,255.0,228257.0
交通,2016-07,花蓮縣,80-,173.0,145850.0
交通,2016-07,苗栗縣,0-20,239.0,151107.0
交通,2016-07,苗栗縣,20-25,4312.0,2716055.0
交通,2016-07,苗栗縣,25-30,15228.0,10992798.0
交通,2016-07,苗栗縣,30-35,24864.0,20152536.0
交通,2016-07,苗栗縣,35-40,29351.0,26288846.0
交通,2016-07,苗栗縣,40-45,25551.0,23472230.0
交通,2016-07,苗栗縣,45-50,22757.0,23456625.0
交通,2016-07,苗栗縣,50-55,16982.0,16869979.0
交通,2016-07,苗栗縣,55-60,11100.0,11201829.0
交通,2016-07,苗栗縣,60-65,6731.0,6307276.0
交通,2016-07,苗栗縣,65-70,2759.0,2516325.0
交通,2016-07,苗栗縣,70-75,673.0,842892.0
交通,2016-07,苗栗縣,75-80,224.0,177768.0
交通,2016-07,苗栗縣,80-,208.0,308664.0
交通,2016-07,連江縣,0-20,2.0,2450.0
交通,2016-07,連江縣,20-25,20.0,41979.0
交通,2016-07,連江縣,25-30,74.0,146740.0
交通,2016-07,連江縣,30-35,122.0,467295.0
交通,2016-07,連江縣,35-40,121.0,456643.0
交通,2016-07,連江縣,40-45,117.0,458942.0
交通,2016-07,連江縣,45-50,97.0,309715.0
交通,2016-07,連江縣,50-55,97.0,267517.0
交通,2016-07,連江縣,55-60,84.0,192455.0
交通,2016-07,連江縣,60-65,38.0,78031.0
交通,2016-07,連江縣,65-70,18.0,32770.0
交通,2016-07,連江縣,70-75,9.0,13582.0
交通,2016-07,連江縣,75-80,0.0,0.0
交通,2016-07,連江縣,80-,9.0,16366.0
交通,2016-07,金門縣,0-20,24.0,17824.0
交通,2016-07,金門縣,20-25,643.0,503958.0
交通,2016-07,金門縣,25-30,1512.0,1428913.0
交通,2016-07,金門縣,30-35,2395.0,2577755.0
交通,2016-07,金門縣,35-40,2562.0,3260692.0
交通,2016-07,金門縣,40-45,2560.0,4045278.0
交通,2016-07,金門縣,45-50,2593.0,3954224.0
交通,2016-07,金門縣,50-55,2328.0,3597212.0
交通,2016-07,金門縣,55-60,1652.0,2285731.0
交通,2016-07,金門縣,60-65,1358.0,2398396.0
交通,2016-07,金門縣,65-70,447.0,503296.0
交通,2016-07,金門縣,70-75,150.0,205213.0
交通,2016-07,金門縣,75-80,47.0,51663.0
交通,2016-07,金門縣,80-,35.0,47124.0
交通,2016-07,雲林縣,0-20,286.0,270377.0
交通,2016-07,雲林縣,20-25,4672.0,2982655.0
交通,2016-07,雲林縣,25-30,16320.0,12074886.0
交通,2016-07,雲林縣,30-35,27998.0,22852073.0
交通,2016-07,雲林縣,35-40,36731.0,32330024.0
交通,2016-07,雲林縣,40-45,36454.0,32451751.0
交通,2016-07,雲林縣,45-50,29861.0,27918767.0
交通,2016-07,雲林縣,50-55,21959.0,20050331.0
交通,2016-07,雲林縣,55-60,13000.0,11810609.0
交通,2016-07,雲林縣,60-65,7374.0,6352342.0
交通,2016-07,雲林縣,65-70,2838.0,2280643.0
交通,2016-07,雲林縣,70-75,661.0,503042.0
交通,2016-07,雲林縣,75-80,307.0,222435.0
交通,2016-07,雲林縣,80-,190.0,155852.0
交通,2016-08,南投縣,0-20,189.0,115532.0
交通,2016-08,南投縣,20-25,3412.0,2402454.0
交通,2016-08,南投縣,25-30,10379.0,7327950.0
交通,2016-08,南投縣,30-35,17389.0,13503334.0
交通,2016-08,南投縣,35-40,22942.0,18676370.0
交通,2016-08,南投縣,40-45,23085.0,19948560.0
交通,2016-08,南投縣,45-50,23637.0,20049779.0
交通,2016-08,南投縣,50-55,19250.0,16101915.0
交通,2016-08,南投縣,55-60,12872.0,11572883.0
交通,2016-08,南投縣,60-65,7631.0,6553238.0
交通,2016-08,南投縣,65-70,2932.0,2552394.0
交通,2016-08,南投縣,70-75,658.0,504973.0
交通,2016-08,南投縣,75-80,329.0,283464.0
交通,2016-08,南投縣,80-,198.0,145740.0
交通,2016-08,台東縣,0-20,115.0,89367.0
交通,2016-08,台東縣,20-25,1456.0,1239653.0
交通,2016-08,台東縣,25-30,3574.0,3058754.0
交通,2016-08,台東縣,30-35,4834.0,4728377.0
交通,2016-08,台東縣,35-40,6031.0,6006377.0
交通,2016-08,台東縣,40-45,6779.0,7649042.0
交通,2016-08,台東縣,45-50,6566.0,7367649.0
交通,2016-08,台東縣,50-55,4988.0,5824950.0
交通,2016-08,台東縣,55-60,3240.0,3551440.0
交通,2016-08,台東縣,60-65,1786.0,1938867.0
交通,2016-08,台東縣,65-70,798.0,840598.0
交通,2016-08,台東縣,70-75,213.0,192564.0
交通,2016-08,台東縣,75-80,70.0,119466.0
交通,2016-08,台東縣,80-,68.0,87663.0
交通,2016-08,嘉義市,0-20,137.0,58508.0
交通,2016-08,嘉義市,20-25,2439.0,1562235.0
交通,2016-08,嘉義市,25-30,7360.0,5107218.0
交通,2016-08,嘉義市,30-35,11585.0,9931260.0
交通,2016-08,嘉義市,35-40,13982.0,12554736.0
交通,2016-08,嘉義市,40-45,14564.0,14702600.0
交通,2016-08,嘉義市,45-50,14747.0,14211885.0
交通,2016-08,嘉義市,50-55,11576.0,10505196.0
交通,2016-08,嘉義市,55-60,6771.0,6764424.0
交通,2016-08,嘉義市,60-65,3949.0,3809774.0
交通,2016-08,嘉義市,65-70,1713.0,1527618.0
交通,2016-08,嘉義市,70-75,520.0,400431.0
交通,2016-08,嘉義市,75-80,213.0,218469.0
交通,2016-08,嘉義市,80-,145.0,125932.0
交通,2016-08,嘉義縣,0-20,295.0,238108.0
交通,2016-08,嘉義縣,20-25,3932.0,3036983.0
交通,2016-08,嘉義縣,25-30,11254.0,9077551.0
交通,2016-08,嘉義縣,30-35,17681.0,15619948.0
交通,2016-08,嘉義縣,35-40,22723.0,21004942.0
交通,2016-08,嘉義縣,40-45,24547.0,22937930.0
交通,2016-08,嘉義縣,45-50,24581.0,23638055.0
交通,2016-08,嘉義縣,50-55,19760.0,19417816.0
交通,2016-08,嘉義縣,55-60,12316.0,12338133.0
交通,2016-08,嘉義縣,60-65,7368.0,6999952.0
